1,4020d0
< #,PacificDateTime,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
< 188,4/1/16 11:00:00,0.0,220.2,0.0,0.0,0.0,0.0,1726.1,1046.8,10323,357.0,0.0,0.0,317.3,323.5,4.55
< 189,4/1/16 11:05:00,0.0,215.7,0.0,0.0,0.0,0.0,1406.6,1026.8,10486,352.5,91.8,0.0,316.5,323.2,4.55
< 190,4/1/16 11:10:00,0.0,219.9,0.0,0.0,0.0,0.0,1259.3,1009.9,10649,354.7,194.8,0.0,311.4,323.5,4.57
< 191,4/1/16 11:15:00,0.0,219.6,0.0,0.0,0.0,0.0,1261.6,1011.3,10822,353.3,89.2,0.0,311.7,317.6,4.54
< 192,4/1/16 11:20:00,0.0,214.8,0.0,0.0,596.0,0.0,1260.2,1012.7,11007,353.3,27.0,0.0,308.6,317.0,4.54
< 193,4/1/16 11:25:00,0.0,212.6,0.0,0.0,119.4,0.0,1278.8,1013.3,11131,351.6,260.4,0.0,388.5,303.5,4.54
< 194,4/1/16 11:30:00,0.0,211.2,0.0,0.0,0.0,0.0,1728.1,1015.8,11239,345.4,131.2,0.0,384.6,306.6,4.54
< 195,4/1/16 11:35:00,0.0,210.3,0.0,0.0,179.9,0.0,1719.9,1021.4,11375,335.3,629.2,0.0,327.1,306.6,4.54
< 196,4/1/16 11:40:00,0.0,210.9,0.0,0.0,179.9,0.0,1709.5,1024.0,11485,345.2,47.0,0.0,308.3,301.2,4.54
< 197,4/1/16 11:45:00,0.0,214.3,0.0,0.0,0.0,0.0,1718.5,1041.4,11732,356.4,0.0,0.0,309.4,305.8,4.55
< 198,4/1/16 11:50:00,0.0,212.6,0.0,0.0,0.0,0.0,1714.3,1041.4,11870,357.6,66.7,0.0,312.2,307.4,4.54
< 199,4/1/16 11:55:00,0.0,214.0,0.0,0.0,0.0,0.0,1713.5,1041.7,11965,353.9,194.3,0.0,313.9,267.5,4.54
< 200,4/1/16 12:00:00,0.0,212.3,0.0,0.0,0.0,0.0,1712.0,1043.7,12019,355.9,159.1,0.0,312.8,249.2,4.54
< 201,4/1/16 12:05:00,0.0,212.3,0.0,0.0,0.0,0.0,1711.8,1045.1,12101,351.4,62.2,0.0,317.9,259.9,4.54
< 202,4/1/16 12:10:00,0.0,213.1,0.0,0.0,0.0,0.0,1712.9,1046.5,12247,356.7,197.6,0.0,311.7,252.8,4.54
< 203,4/1/16 12:15:00,0.0,212.8,0.0,0.0,0.0,0.0,1713.7,1047.3,12318,355.6,55.7,0.0,371.4,253.1,4.54
< 204,4/1/16 12:20:00,0.0,211.7,0.0,0.0,0.0,0.0,1652.6,1049.0,12537,357.3,192.3,0.0,389.4,248.6,4.54
< 205,4/1/16 12:25:00,0.0,152.0,0.0,0.0,0.0,0.0,1584.5,1047.9,12670,356.7,108.7,0.0,356.4,250.6,4.54
< 206,4/1/16 12:30:00,0.0,120.8,0.0,0.0,0.0,0.0,1583.7,1049.0,12778,356.7,85.6,0.0,310.0,241.6,4.54
< 207,4/1/16 12:35:00,0.0,121.6,0.0,0.0,0.0,0.0,1585.6,1050.7,12848,357.6,255.1,0.0,308.6,232.3,4.54
< 208,4/1/16 12:40:00,0.0,121.3,0.0,0.0,0.0,0.0,1612.4,1052.4,12900,363.2,289.4,0.0,309.1,250.0,4.54
< 209,4/1/16 12:45:00,0.0,66.4,0.0,0.0,0.0,0.0,1713.2,1051.8,12939,352.8,376.7,0.0,309.1,250.9,4.54
< 210,4/1/16 12:50:00,0.0,5.9,0.0,0.0,0.0,0.0,1716.6,1052.1,12944,352.2,437.2,0.0,308.6,253.4,4.54
< 211,4/1/16 12:55:00,0.0,10.7,0.0,0.0,0.0,0.0,1716.3,1051.3,12937,350.2,212.8,0.0,311.1,249.2,4.54
< 212,4/1/16 13:00:00,0.0,15.2,0.0,0.0,0.0,0.0,1713.5,1047.9,12995,351.9,3.4,0.0,314.8,251.7,4.54
< 213,4/1/16 13:05:00,0.0,9.6,0.0,0.0,0.0,0.0,1714.9,1050.4,12984,344.6,197.4,0.0,361.8,248.3,4.54
< 214,4/1/16 13:10:00,0.0,15.2,0.0,0.0,0.0,0.0,1713.5,1049.6,13067,337.8,139.4,0.0,1119.7,246.6,4.54
< 215,4/1/16 13:15:00,0.0,11.5,0.0,0.0,0.0,0.0,1712.6,1051.6,13121,310.5,176.2,0.0,369.9,245.5,4.54
< 216,4/1/16 13:20:00,0.0,6.2,0.0,0.0,0.0,0.0,1712.6,1053.2,13162,275.3,0.0,0.0,309.7,243.8,4.54
< 217,4/1/16 13:25:00,0.0,13.5,0.0,0.0,0.0,0.0,1712.3,1052.1,13170,275.1,66.2,0.0,310.3,248.9,4.54
< 218,4/1/16 13:30:00,0.0,4.8,0.0,0.0,0.0,0.0,1713.5,1051.6,13157,275.6,286.9,0.0,310.3,249.2,4.54
< 219,4/1/16 13:35:00,0.0,192.9,0.0,0.0,2134.6,0.0,1714.0,1050.7,13162,274.8,133.2,0.0,309.7,259.6,4.54
< 220,4/1/16 13:40:00,0.0,217.3,0.0,0.0,0.0,0.0,1713.2,1050.1,13157,329.4,116.8,0.0,309.4,255.9,4.54
< 221,4/1/16 13:45:00,0.0,217.9,0.0,0.0,0.0,0.0,1712.6,1049.6,13179,358.4,0.0,0.0,311.9,258.7,4.54
< 222,4/1/16 13:50:00,0.0,221.3,0.0,0.0,0.0,0.0,1711.5,1049.9,13150,350.0,18.9,0.0,310.8,254.2,4.54
< 223,4/1/16 13:55:00,0.0,221.9,0.0,0.0,0.0,0.0,1712.0,1050.7,13120,350.2,158.2,0.0,333.1,251.4,4.54
< 224,4/1/16 14:00:00,0.0,210.9,0.0,0.0,0.0,0.0,1588.4,1050.7,13008,349.4,162.4,0.0,396.7,257.6,4.54
< 225,4/1/16 14:05:00,0.0,215.7,0.0,0.0,0.0,0.0,1584.2,1050.1,12964,350.8,187.5,0.0,396.7,189.2,4.54
< 226,4/1/16 14:10:00,0.0,214.8,0.0,0.0,0.0,0.0,1707.5,1049.9,12968,352.2,54.1,0.0,696.5,147.8,4.54
< 227,4/1/16 14:15:00,0.0,214.8,0.0,0.0,0.0,0.0,1713.5,1049.6,12936,350.0,120.2,0.0,444.3,145.6,4.54
< 228,4/1/16 14:20:00,0.0,215.7,0.0,0.0,177.7,0.0,1714.0,1049.9,12885,357.0,193.1,0.0,310.3,145.8,4.54
< 229,4/1/16 14:25:00,0.0,216.5,0.0,0.0,59.1,0.0,1715.7,1050.4,12841,352.5,60.8,0.0,311.1,150.6,4.54
< 230,4/1/16 14:30:00,0.0,217.3,0.0,0.0,0.0,0.0,1713.5,1049.3,12794,347.7,0.0,0.0,318.1,149.2,4.54
< 231,4/1/16 14:35:00,0.0,215.1,0.0,0.0,237.3,0.0,1715.1,1050.1,12672,353.9,298.7,0.0,313.1,150.6,4.54
< 232,4/1/16 14:40:00,0.0,217.9,0.0,0.0,0.0,0.0,1714.6,1050.4,12647,353.3,502.8,0.0,315.9,148.4,4.54
< 233,4/1/16 14:45:00,0.0,215.7,0.0,0.0,474.7,0.0,1713.2,1050.1,12571,345.2,348.8,0.0,332.8,150.3,4.54
< 234,4/1/16 14:50:00,0.0,216.5,0.0,0.0,0.0,0.0,1714.0,1051.0,12442,350.5,244.9,0.0,394.4,149.2,4.54
< 235,4/1/16 14:55:00,0.0,215.9,0.0,0.0,0.0,0.0,1714.3,1050.4,12336,353.6,214.8,0.0,392.7,145.6,4.54
< 236,4/1/16 15:00:00,0.0,215.1,0.0,0.0,0.0,0.0,1713.5,1049.3,12223,348.0,290.3,0.0,332.5,147.0,4.54
< 237,4/1/16 15:05:00,0.0,216.2,0.0,0.0,0.0,0.0,1661.6,87.3,12103,346.0,375.9,0.0,322.4,145.8,4.54
< 238,4/1/16 15:10:00,0.0,215.7,0.0,0.0,0.0,0.0,1585.6,0.0,11990,345.2,157.4,0.0,318.1,20.6,4.54
< 239,4/1/16 15:15:00,0.0,213.4,0.0,0.0,771.1,0.0,1637.2,0.0,11860,295.3,99.9,0.0,313.6,0.0,4.54
< 240,4/1/16 15:20:00,0.0,214.3,0.0,0.0,236.5,0.0,1717.1,0.0,11713,230.3,156.8,0.0,312.5,0.0,4.54
< 241,4/1/16 15:25:00,0.0,213.1,0.0,0.0,0.0,0.0,1715.7,0.0,11561,229.7,105.6,0.0,313.6,0.0,4.54
< 242,4/1/16 15:30:00,0.0,212.6,0.0,0.0,0.0,0.0,1715.4,0.0,11470,229.7,190.9,0.0,314.5,0.0,4.54
< 243,4/1/16 15:35:00,0.0,211.2,0.0,0.0,0.0,0.0,1717.1,0.0,11369,229.7,55.7,0.0,311.7,0.0,4.54
< 244,4/1/16 15:40:00,0.0,212.6,0.0,0.0,0.0,0.0,1609.8,0.0,11215,229.5,0.0,0.0,384.6,0.0,4.54
< 245,4/1/16 15:45:00,0.0,214.0,0.0,0.0,0.0,0.0,1434.2,0.0,11049,229.5,9.3,0.0,389.9,0.0,4.54
< 246,4/1/16 15:50:00,0.0,215.1,0.0,0.0,0.0,0.0,1508.8,0.0,10869,229.7,190.6,0.0,345.7,0.0,4.54
< 247,4/1/16 15:55:00,0.0,179.6,0.0,0.0,177.9,0.0,1673.5,0.0,10705,230.0,328.0,0.0,314.2,0.0,4.54
< 248,4/1/16 16:00:00,0.0,9.0,0.0,0.0,0.0,0.0,1459.5,0.0,10536,229.5,117.4,0.0,315.0,0.0,4.54
< 249,4/1/16 16:05:00,0.0,12.7,0.0,0.0,0.0,0.0,1387.7,0.0,10332,229.5,0.0,0.0,323.8,0.0,4.54
< 250,4/1/16 16:10:00,0.0,5.9,0.0,0.0,0.0,0.0,1387.7,0.0,10148,229.2,109.2,0.0,314.5,0.0,4.54
< 251,4/1/16 16:15:00,0.0,1.4,0.0,0.0,0.0,0.0,1389.1,0.0,9957,229.2,192.0,0.0,313.9,0.0,4.54
< 252,4/1/16 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1388.6,0.0,9736,229.5,132.0,0.0,312.5,0.0,4.54
< 253,4/1/16 16:25:00,0.0,1.4,0.0,0.0,0.0,0.0,1389.4,0.0,9510,230.0,111.2,0.0,311.4,0.0,4.54
< 254,4/1/16 16:30:00,0.0,2.8,0.0,0.0,0.0,0.0,1353.9,0.0,9309,229.2,16.6,0.0,366.3,0.0,4.54
< 255,4/1/16 16:35:00,0.0,4.8,0.0,0.0,0.0,0.0,1259.3,0.0,9055,230.3,235.4,0.0,389.4,0.0,4.54
< 256,4/1/16 16:40:00,0.0,6.8,0.0,0.0,0.0,0.0,1259.6,0.0,8848,231.1,188.1,0.0,360.7,0.0,4.54
< 257,4/1/16 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1259.6,0.0,8591,229.2,132.0,0.0,312.2,0.0,4.54
< 258,4/1/16 16:50:00,0.0,7.6,0.0,0.0,0.0,0.0,1259.6,0.0,8353,229.5,53.2,0.0,314.5,0.0,4.54
< 259,4/1/16 16:55:00,0.0,2.8,0.0,0.0,0.0,0.0,1260.7,0.0,8108,231.7,0.0,0.0,314.5,0.0,4.54
< 260,4/1/16 17:00:00,0.0,5.9,0.0,0.0,0.0,0.0,1260.5,0.0,7841,232.0,80.0,0.0,312.8,0.0,4.54
< 261,4/1/16 17:05:00,0.0,14.1,0.0,0.0,0.0,0.0,1261.0,0.0,7591,231.7,195.4,0.0,326.9,0.0,4.54
< 262,4/1/16 17:10:00,0.0,5.9,0.0,0.0,0.0,0.0,1261.3,0.0,7315,230.3,263.8,0.0,323.5,0.0,4.54
< 263,4/1/16 17:15:00,0.0,10.4,0.0,0.0,0.0,0.0,1261.0,0.0,7026,229.2,0.0,0.0,322.9,0.0,4.57
< 264,4/1/16 17:20:00,0.0,9.0,0.0,0.0,0.0,0.0,1261.0,0.0,6747,230.0,45.6,0.0,359.2,0.0,4.68
< 265,4/1/16 17:25:00,0.0,13.8,0.0,0.0,0.0,0.0,1351.7,0.0,6480,230.0,133.2,0.0,399.8,0.0,4.54
< 266,4/1/16 17:30:00,0.0,7.6,0.0,0.0,0.0,0.0,1391.4,0.0,6185,230.0,193.1,0.0,384.9,0.0,4.54
< 267,4/1/16 17:35:00,0.0,9.3,0.0,0.0,0.0,0.0,1391.4,0.0,5900,230.0,135.4,0.0,321.2,0.0,4.54
< 268,4/1/16 17:40:00,0.0,13.5,0.0,0.0,0.0,0.0,1391.9,0.0,5601,229.7,212.6,0.0,321.5,0.0,4.54
< 269,4/1/16 17:45:00,0.0,12.1,0.0,0.0,0.0,0.0,1386.6,0.0,5268,228.3,234.0,0.0,321.0,0.0,4.54
< 270,4/1/16 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1384.6,0.0,4947,228.6,377.5,0.0,314.5,0.0,4.54
< 271,4/1/16 17:55:00,0.0,5.9,0.0,0.0,0.0,0.0,1386.6,0.0,4652,228.9,481.7,0.0,312.5,0.0,4.54
< 272,4/1/16 18:00:00,0.0,7.6,0.0,0.0,0.0,0.0,1385.7,0.0,4331,228.3,266.9,0.0,313.6,0.0,4.54
< 273,4/1/16 18:05:00,0.0,9.6,0.0,0.0,0.0,0.0,1333.4,0.0,4012,228.6,162.4,0.0,323.8,0.0,4.54
< 274,4/1/16 18:10:00,0.0,1.4,0.0,0.0,0.0,0.0,1256.8,0.0,3669,228.9,62.5,0.0,333.6,0.0,4.54
< 275,4/1/16 18:15:00,0.0,9.0,0.0,0.0,0.0,0.0,1257.4,0.0,3073,228.9,194.3,0.0,397.0,0.0,4.54
< 276,4/1/16 18:20:00,0.0,5.9,0.0,0.0,0.0,0.0,1256.0,0.0,2440,228.3,104.2,0.0,389.9,0.0,4.54
< 277,4/1/16 18:25:00,0.0,2.8,0.0,0.0,237.6,0.0,1276.5,0.0,1695,227.5,0.0,0.0,319.0,0.0,4.54
< 278,4/1/16 18:30:00,0.0,4.5,0.0,0.0,0.0,0.0,1384.6,0.0,1081,228.0,27.9,0.0,313.9,0.0,4.54
< 279,4/1/16 18:35:00,0.0,10.7,0.0,0.0,0.0,0.0,1268.3,0.0,680,229.2,292.5,0.0,314.2,0.0,4.54
< 280,4/1/16 18:40:00,0.0,13.2,0.0,0.0,0.0,0.0,1391.7,0.0,650,228.0,179.9,0.0,311.4,0.0,4.54
< 281,4/1/16 18:45:00,0.0,2.8,0.0,0.0,0.0,0.0,1383.8,0.0,623,227.2,74.6,0.0,313.1,0.0,4.54
< 282,4/1/16 18:50:00,0.0,7.6,0.0,0.0,0.0,0.0,1359.3,0.0,601,226.1,0.0,0.0,313.1,0.0,4.54
< 283,4/1/16 18:55:00,0.0,2.8,0.0,0.0,0.0,0.0,1386.6,0.0,545,225.0,2.0,0.0,312.8,0.0,4.54
< 284,4/1/16 19:00:00,0.0,2.8,0.0,0.0,0.0,0.0,1386.3,0.0,341,225.0,193.1,0.0,313.9,0.0,4.54
< 285,4/1/16 19:05:00,0.0,6.2,0.0,0.0,0.0,0.0,1386.0,0.0,279,225.5,132.9,0.0,401.2,0.0,4.54
< 286,4/1/16 19:10:00,0.0,7.6,0.0,0.0,0.0,0.0,1288.9,0.0,289,224.7,75.7,0.0,391.3,0.0,4.54
< 287,4/1/16 19:15:00,0.0,1.4,0.0,0.0,0.0,0.0,978.1,0.0,400,224.7,190.9,0.0,335.3,0.0,4.54
< 288,4/1/16 19:20:00,0.0,1.4,0.0,0.0,0.0,0.0,817.0,0.0,405,224.4,42.8,0.0,316.2,0.0,4.54
< 289,4/1/16 19:25:00,0.0,2.8,0.0,0.0,0.0,0.0,816.7,0.0,301,224.4,191.2,0.0,311.7,0.0,4.54
< 290,4/1/16 19:30:00,0.0,1.4,0.0,0.0,0.0,0.0,817.6,0.0,0,224.1,121.1,0.0,311.4,0.0,4.54
< 291,4/1/16 19:35:00,0.0,2.8,0.0,0.0,0.0,0.0,817.9,0.0,0,223.5,0.0,0.0,313.1,0.0,4.54
< 292,4/1/16 19:40:00,0.0,10.4,0.0,0.0,0.0,0.0,819.3,0.0,0,225.5,52.4,0.0,313.9,0.0,4.54
< 293,4/1/16 19:45:00,0.0,3.1,0.0,0.0,0.0,0.0,820.4,0.0,0,226.4,78.3,0.0,310.8,0.0,4.54
< 294,4/1/16 19:50:00,0.0,4.5,0.0,0.0,0.0,0.0,819.3,0.0,0,226.1,156.8,0.0,313.1,0.0,4.54
< 295,4/1/16 19:55:00,0.0,1.4,0.0,0.0,0.0,0.0,819.3,0.0,0,226.1,285.2,0.0,374.4,0.0,4.54
< 296,4/1/16 20:00:00,0.0,1.4,0.0,0.0,0.0,0.0,819.6,0.0,0,225.2,0.0,0.0,389.1,0.0,4.54
< 297,4/1/16 20:05:00,0.0,8.2,0.0,0.0,0.0,0.0,819.0,0.0,0,225.2,0.0,0.0,361.2,0.0,4.57
< 298,4/1/16 20:10:00,0.0,1.4,0.0,0.0,0.0,0.0,821.3,102.5,0,225.2,171.5,0.0,379.2,0.0,4.54
< 299,4/1/16 20:15:00,0.0,2.8,0.0,0.0,0.0,0.0,819.8,109.5,0,225.0,136.0,0.0,384.6,0.0,4.54
< 300,4/1/16 20:20:00,0.0,1.4,0.0,0.0,0.0,0.0,893.0,109.0,0,225.2,103.6,0.0,384.3,0.0,4.54
< 301,4/1/16 20:25:00,0.0,1.4,0.0,0.0,0.0,0.0,947.7,108.4,0,225.0,0.0,0.0,456.1,0.0,4.54
< 302,4/1/16 20:30:00,0.0,4.5,0.0,0.0,0.0,0.0,950.2,45.0,0,225.2,93.5,0.0,453.3,0.0,4.54
< 303,4/1/16 20:35:00,0.0,4.8,0.0,0.0,0.0,0.0,979.5,0.0,0,226.9,233.1,0.0,464.3,0.0,4.54
< 304,4/1/16 20:40:00,0.0,3.7,0.0,0.0,0.0,0.0,1419.5,0.0,0,226.1,193.7,0.0,464.8,0.0,4.54
< 305,4/1/16 20:45:00,0.0,23.1,0.0,0.0,0.0,0.0,1419.0,0.0,0,226.4,30.4,0.0,499.2,0.0,4.54
< 306,4/1/16 20:50:00,0.0,16.6,0.0,0.0,0.0,0.0,1407.1,0.0,0,226.4,48.4,0.0,504.0,0.0,4.54
< 307,4/1/16 20:55:00,0.0,22.8,0.0,0.0,0.0,0.0,1401.8,0.0,0,226.1,48.1,0.0,447.9,0.0,4.54
< 308,4/1/16 21:00:00,0.0,16.6,0.0,0.0,0.0,0.0,1320.7,0.0,0,226.9,143.9,0.0,383.7,0.0,4.54
< 309,4/1/16 21:05:00,0.0,18.3,0.0,0.0,0.0,0.0,1265.0,0.0,0,226.4,167.2,0.0,390.8,0.0,4.54
< 310,4/1/16 21:10:00,0.0,16.9,0.0,0.0,0.0,0.0,1263.0,0.0,0,226.6,165.0,0.0,384.0,0.0,4.54
< 311,4/1/16 21:15:00,0.0,23.4,0.0,0.0,0.0,0.0,1261.9,0.0,0,225.8,0.0,0.0,378.4,0.0,4.54
< 312,4/1/16 21:20:00,0.0,10.4,0.0,0.0,0.0,0.0,1261.6,0.0,0,226.1,131.8,0.0,384.3,0.0,4.54
< 313,4/1/16 21:25:00,0.0,14.9,0.0,0.0,0.0,0.0,1261.0,0.0,0,226.1,144.7,0.0,388.2,0.0,4.54
< 314,4/1/16 21:30:00,0.0,4.5,0.0,0.0,0.0,0.0,1231.5,0.0,0,226.1,138.2,0.0,386.3,0.0,4.54
< 315,4/1/16 21:35:00,0.0,10.7,0.0,0.0,0.0,0.0,819.0,0.0,0,226.1,0.0,0.0,391.6,0.0,4.54
< 316,4/1/16 21:40:00,0.0,11.3,0.0,0.0,0.0,0.0,819.8,0.0,0,226.9,0.0,0.0,466.8,0.0,4.54
< 317,4/1/16 21:45:00,0.0,1.4,0.0,0.0,0.0,0.0,820.1,0.0,0,227.2,114.0,0.0,458.6,0.0,4.54
< 318,4/1/16 21:50:00,0.0,1.4,0.0,0.0,0.0,0.0,820.4,0.0,0,227.2,353.9,0.0,391.9,0.0,4.54
< 319,4/1/16 21:55:00,0.0,1.4,0.0,0.0,0.0,0.0,821.0,0.0,0,226.1,43.4,0.0,384.0,0.0,4.54
< 320,4/1/16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,820.7,0.0,0,226.1,0.0,0.0,383.5,0.0,4.54
< 321,4/1/16 22:05:00,0.0,7.9,0.0,0.0,0.0,0.0,820.4,0.0,0,226.1,64.5,0.0,392.7,0.0,4.54
< 322,4/1/16 22:10:00,0.0,4.5,0.0,0.0,0.0,0.0,822.4,0.0,0,226.6,136.8,0.0,384.9,0.0,4.54
< 323,4/1/16 22:15:00,0.0,4.5,0.0,0.0,0.0,0.0,777.6,0.0,0,226.9,195.7,0.0,375.6,0.0,4.54
< 324,4/1/16 22:20:00,0.0,7.6,0.0,0.0,0.0,0.0,482.3,0.0,0,226.4,6.5,0.0,382.0,0.0,4.54
< 325,4/1/16 22:25:00,0.0,4.5,0.0,0.0,0.0,0.0,482.3,0.0,0,226.4,156.5,0.0,389.1,0.0,4.54
< 326,4/1/16 22:30:00,0.0,5.9,0.0,0.0,0.0,0.0,482.6,0.0,0,227.8,47.9,0.0,450.5,0.0,4.54
< 327,4/1/16 22:35:00,0.0,7.6,0.0,0.0,0.0,0.0,481.7,0.0,0,228.0,194.3,0.0,460.6,0.0,4.54
< 328,4/1/16 22:40:00,0.0,18.6,0.0,0.0,0.0,0.0,481.2,0.0,0,228.0,127.8,0.0,415.3,0.0,4.54
< 329,4/1/16 22:45:00,0.0,2.8,0.0,0.0,0.0,0.0,481.2,0.0,0,227.2,34.6,0.0,378.1,0.0,4.54
< 330,4/1/16 22:50:00,0.0,7.3,0.0,0.0,0.0,0.0,481.7,0.0,0,227.5,0.0,0.0,377.3,0.0,4.56
< 331,4/1/16 22:55:00,0.0,10.7,0.0,0.0,0.0,0.0,482.0,0.0,0,226.9,78.3,0.0,371.6,0.0,4.54
< 332,4/1/16 23:00:00,0.0,10.7,0.0,0.0,0.0,0.0,481.4,0.0,0,228.6,359.2,0.0,371.1,0.0,4.54
< 333,4/1/16 23:05:00,0.0,12.7,0.0,0.0,0.0,0.0,481.7,0.0,0,227.2,76.9,0.0,380.9,0.0,4.54
< 334,4/1/16 23:10:00,0.0,5.9,0.0,0.0,0.0,0.0,482.3,0.0,0,235.9,0.0,0.0,375.6,0.0,4.54
< 335,4/1/16 23:15:00,0.0,2.8,0.0,0.0,0.0,0.0,480.9,0.0,0,229.5,0.0,0.0,372.8,0.0,4.54
< 336,4/1/16 23:20:00,0.0,1.4,0.0,0.0,0.0,0.0,480.9,0.0,0,230.0,162.7,0.0,403.7,0.0,4.54
< 337,4/1/16 23:25:00,0.0,4.5,0.0,0.0,0.0,0.0,481.2,0.0,0,231.4,138.5,0.0,455.0,0.0,4.54
< 338,4/1/16 23:30:00,0.0,5.9,0.0,0.0,0.0,0.0,480.6,0.0,0,230.3,102.5,0.0,440.3,0.0,4.54
< 339,4/1/16 23:35:00,0.0,10.7,0.0,0.0,0.0,0.0,481.4,0.0,0,230.9,147.0,0.0,376.1,0.0,4.54
< 340,4/1/16 23:40:00,0.0,16.0,0.0,0.0,0.0,0.0,482.0,0.0,0,229.5,8.2,0.0,372.5,0.0,4.54
< 341,4/1/16 23:45:00,0.0,1.4,0.0,0.0,0.0,0.0,480.9,0.0,0,230.0,154.6,0.0,374.2,0.0,4.54
< 342,4/1/16 23:50:00,0.0,4.5,0.0,0.0,0.0,0.0,481.2,0.0,0,229.5,337.6,0.0,369.4,0.0,4.54
< 343,4/1/16 23:55:00,0.0,0.0,0.0,0.0,0.0,0.0,480.3,0.0,0,229.2,227.5,0.0,371.9,0.0,4.54
< 344,4/2/16 00:00:00,0.0,1.4,0.0,0.0,0.0,0.0,480.9,0.0,0,230.3,255.9,0.0,374.2,0.0,4.54
< 345,4/2/16 00:05:00,0.0,1.4,0.0,0.0,0.0,0.0,480.6,0.0,0,229.5,254.8,0.0,385.4,0.0,4.54
< 346,4/2/16 00:10:00,0.0,7.9,0.0,0.0,0.0,0.0,480.9,0.0,0,229.2,321.8,0.0,374.7,0.0,4.54
< 347,4/2/16 00:15:00,0.0,5.9,0.0,0.0,0.0,0.0,480.6,0.0,0,229.2,362.9,0.0,452.4,0.0,4.54
< 348,4/2/16 00:20:00,0.0,2.8,0.0,0.0,0.0,0.0,481.2,0.0,0,229.7,0.0,0.0,449.9,0.0,4.54
< 349,4/2/16 00:25:00,0.0,1.4,0.0,0.0,0.0,0.0,480.9,0.0,0,230.0,0.0,0.0,397.3,0.0,4.54
< 350,4/2/16 00:30:00,0.0,4.5,0.0,0.0,0.0,0.0,481.2,0.0,0,230.6,85.3,0.0,379.8,0.0,4.54
< 351,4/2/16 00:35:00,0.0,7.9,0.0,0.0,0.0,0.0,481.4,0.0,0,230.3,186.1,0.0,381.2,0.0,4.54
< 352,4/2/16 00:40:00,0.0,17.7,0.0,0.0,0.0,0.0,481.7,0.0,0,229.7,156.3,0.0,379.5,0.0,4.54
< 353,4/2/16 00:45:00,0.0,5.9,0.0,0.0,0.0,0.0,481.4,0.0,0,230.6,0.0,0.0,378.7,0.0,4.54
< 354,4/2/16 00:50:00,0.0,2.8,0.0,0.0,0.0,0.0,481.7,0.0,0,230.9,65.6,0.0,379.5,0.0,4.54
< 355,4/2/16 00:55:00,0.0,0.0,0.0,0.0,0.0,0.0,481.4,0.0,0,231.4,175.1,0.0,372.8,0.0,4.54
< 356,4/2/16 01:00:00,0.0,2.8,0.0,0.0,0.0,0.0,482.0,0.0,0,231.7,194.8,0.0,373.0,0.0,4.54
< 357,4/2/16 01:05:00,0.0,3.1,0.0,0.0,0.0,0.0,481.4,0.0,0,231.4,72.4,0.0,435.5,0.0,4.54
< 358,4/2/16 01:10:00,0.0,6.2,0.0,0.0,0.0,0.0,481.4,0.0,0,231.4,0.0,0.0,460.9,0.0,4.54
< 359,4/2/16 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,481.2,0.0,0,231.1,0.0,0.0,427.1,0.0,4.54
< 360,4/2/16 01:20:00,0.0,1.4,0.0,0.0,0.0,0.0,481.2,0.0,0,230.9,155.7,0.0,377.3,0.0,4.54
< 361,4/2/16 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,481.4,0.0,0,230.9,138.2,0.0,373.9,0.0,4.54
< 362,4/2/16 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,481.7,0.0,0,230.6,266.9,0.0,375.9,0.0,4.54
< 363,4/2/16 01:35:00,0.0,1.7,0.0,0.0,0.0,0.0,480.9,0.0,0,229.5,0.0,0.0,378.4,0.0,4.54
< 364,4/2/16 01:40:00,0.0,1.4,0.0,0.0,0.0,0.0,481.2,0.0,0,229.2,0.0,0.0,419.8,0.0,4.54
< 365,4/2/16 01:45:00,0.0,1.4,0.0,0.0,0.0,0.0,481.2,0.0,0,232.0,159.9,0.0,432.7,0.0,4.56
< 366,4/2/16 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,481.4,0.0,0,228.6,187.5,0.0,427.4,0.0,4.54
< 367,4/2/16 01:55:00,0.0,1.4,0.0,0.0,0.0,0.0,481.7,0.0,0,227.5,26.5,0.0,432.7,0.0,4.54
< 368,4/2/16 02:00:00,0.0,2.8,0.0,0.0,0.0,0.0,481.4,0.0,0,228.0,49.0,0.0,508.7,0.0,4.54
< 369,4/2/16 02:05:00,0.0,4.5,0.0,0.0,0.0,0.0,481.7,0.0,0,228.0,163.3,0.0,512.7,0.0,4.54
< 370,4/2/16 02:10:00,0.0,7.3,0.0,0.0,0.0,0.0,481.4,0.0,0,227.2,140.2,0.0,435.3,0.0,4.54
< 371,4/2/16 02:15:00,0.0,4.5,0.0,0.0,0.0,0.0,482.0,0.0,0,227.8,194.3,0.0,427.4,0.0,4.54
